name,text,rt,id
puan,Puan Maharani mengingatkan bahwa pemilu 2024 bukan ajang memecah belah bangsa. https://t.co/9E2vSGFU6l Waktunya Puan Maharani,0,1552244634126110720
puan,Megawati menugaskan Puan Maharani untuk menjalin komunikasi dengan partai politik lain. https://t.co/HWoBVDyaQ6,0,1552244634126110720
puan,Relawan Gema Puan di malang mendeklarasikan Puan Maharani sebagai presiden Indonesia 2024 mendatang. https://t.co/3pPsu6BtRj,0,1552244634126110720
puan,Waktunya Puan Maharani nih untuk adanya transparansi DPR https://t.co/SoFjIS28ea,0,1552244634126110720
puan,"Puan Maharani terus turun bertemu rakyat, membantu rakyat, menyejahterakan rakyat. https://t.co/NrLrvMin2e Waktunya Puan Maharani",0,1552244634126110720
puan,"@equoreals Sang puan berdiri dari kursisnya dan memeluk setangkai bunga berwarna biru putih dipelukannya.
Seraya te… https://t.co/yIzgoRlqJp",1,1552472728837316608
puan,Puan Maharani memiliki satu visi yang sama dengan Fatayat NU dalam upaya memperjuangkan hak-hak perempuan.… https://t.co/0Vs7dbM8RQ,0,1552472728837316608
puan,"Waktunya Puan Maharani
👂🎶🧡THANK YOU🧡 https://t.co/cetENVeRcg",0,1552472728837316608
puan,"BORSA İSTANBUL’DA GÜNÜN ÖZETİ
BIST 100 endeksi, günü yüzde 0.28 artışla, 2,544.12 puandan kapattı. Gün içerisinde e… https://t.co/m8Vrck2Hlp",1,1552465038836916225
puan,Puan Maharani dinilai memiliki keistimewaan sebagai politisi perempuan. https://t.co/Vf7iQL9vJu Waktunya Puan Maharani,0,1552465038836916225
puan,"Puan Maharani yakin jika perempuan Indonesia memiliki kreativitas, ide, dan bisa menemukan cara-cara untuk meningka… https://t.co/U2DcxycN9r",0,1552465038836916225
puan,"saya dukung Bu Puan
Waktunya Puan Maharani https://t.co/4IQZOCho8f",0,1552465038836916225
puan,/ex ada puan yg bersedia cuddle pagi ini? -m95,0,1552465038836916225
puan,Puan Maharani dianggap meruskan semangat Soekarno sebagai pemimpin bangsa. https://t.co/P3ytcpcZqf Waktunya Puan Maharani,0,1552465038836916225
puan,"Puan Maharani menegaskan, capaian yg diraihnya hingga kini adalah hasil dari kerja kerasnya dan tidak mengandalkan… https://t.co/QG4hqNCvGY",0,1552465038836916225
puan,"“128 anggota fraksi PDI Perjuangan berkumpul, untuk kembali menyelaraskan derap langkah kami agar selalu seirama de… https://t.co/AHQ3BM5Tr4",0,1552465038836916225
puan,Mesin politik PDIP bakal solid mendukung Puan Maharani apabila nantinya maju pada Pilpres 2024. Puan dinilai layak… https://t.co/0aieX9VfsK,0,1552465038836916225
puan,"Meski elektabilitasnya masih rendah di sejumlah survei, sosok Puan Maharani menyimpan sisi baik yg belum banyak dik… https://t.co/D4MFT5qlbs",0,1552465038836916225
ganjar,"Pertemuan Ganjar dengan Yasui..

Kerjasama yang ditandatangani @ganjarpranowo ini antara Provinsi Jawa Tengah dan J… https://t.co/Malm5Ut8Bs",2,1552468494788481024
ganjar,"@ekowboy2 Ini manusia goblok yg tak punya otak.
Giliran kelompoknya merampok uang rakyat dgn cara jualan nama tuhan… https://t.co/WLKV5dAhET",1,1552475665232203776
ganjar,"Lahirkan Jokowi, Puan hingga Ganjar, Megawati Putuskan Capres 2024 Terbaik https://t.co/rPyr6qFwSj",0,1552475665232203776
ganjar,"Pertemuan Ganjar dengan Yasui..

Kerjasama yang ditandatangani @ganjarpranowo ini antara Provinsi Jawa Tengah dan J… https://t.co/Malm5Ut8Bs",2,1552468494788481024
ganjar,"Sekolah gratis gagasan dr @ganjarpranowo, khusus unk rakyatnya yg kurang mampu agar bisa mengubah Nasib keluarganya… https://t.co/yiqh7FqeXA",101,1552111385718718465
ganjar,Santri-Ulama di Sulsel Dukung Ganjar Nyapres: Dia Bersahaja &amp; Merakyat https://t.co/YJ1Gt8YlV7,0,1552111385718718465
ganjar,"Ternyata... Pak Ganjar pernah ngontrak ketika awal menikah

Pantesan aja kebijakan beliau selama ini pro banget sam… https://t.co/5ksiwg15SO",3,1552466168316772352
ganjar,Kabid Pengelolaan Daerah Aliran Sungai dan Konservasi Sumber Daya Alam Dinas Lingkungan Hidup dan Kehutanan Provins… https://t.co/BvABkdI3sB,0,1552466168316772352
ganjar,"Sejak periode pertama di tahun 2014 hingga saat ini, telah ada sebanyak 101 juta batang pohon ditanam untuk reboisa… https://t.co/x0qji8s8Cw",0,1552466168316772352
ganjar,Pemerintah Provinsi Jawa Tengah di bawah kepemimpinan Ganjar Pranowo telah berupaya melakukan rehabilitasi hutan da… https://t.co/L4gMfdspFT,0,1552466168316772352
ganjar,"SEMARANG 

Ganjar Pranowo, Inisiator Program pro rakyat di masa pandemi Covid 19.

@ganjarpranowo, berbakat &amp; sanga… https://t.co/1NUTkhfj8E",4,1552441669920133124
ganjar,"Luncurkan Jogo Konco, Ganjar Serius Lindungi Anak-Anak dari Perundungan https://t.co/1TnzJyjhok #beritajogja #jogja… https://t.co/4eF2uAzXb5",0,1552441669920133124
ganjar,"Sekolah gratis gagasan dr @ganjarpranowo, khusus unk rakyatnya yg kurang mampu agar bisa mengubah Nasib keluarganya… https://t.co/yiqh7FqeXA",101,1552111385718718465
ganjar,"Gimana mazeeehhhh....
Smoga P.Ganjar...diberikan kesehatan https://t.co/p5Ebc8Txm5",2,1552145623742582784
ganjar,"Cegah Kekerasan dan Perundungan Anak, Gubernur Ganjar Pranowo Luncurkan Aplikasi Jogo Konco. Artinya Beliau,Pak… https://t.co/df4bJLZ6HC",1,1552477196849070081
ganjar,"Gema dan Sholawat kami panjatkan serta Doa Untuk Bapak Ganjar Pranowo Presiden 2024.

Santri Dukung Ganjar Kordinat… https://t.co/na3EmymiU6",0,1552477196849070081
ganjar,"Yuk daftar untuk dapat vaksinasi, khitanan, imunisasi, donor darah, ataupun cek kesehatan, SEMUANYA GRATISSS LOHH.… https://t.co/0CryYYzjAe",0,1552477196849070081
ganjar,"Ganjar Pranowo Tak Berhasil Atasi Peredaran Narkoba, Buktinya BNN Jateng Catat Ratusan Desa di Jateng Kategori Baha… https://t.co/hajZOtRLIA",19,1552256158492430336
ganjar,"JOGO KONCO (Jaga Teman) 

Terobosan Pak Ganjar @ganjarpranowo  untuk mencegah kekerasan dan perundungan pada anak a… https://t.co/7y2EJEwTgd",6,1552454665031233539
ganjar,"Gercep ! 👍

Ganjar Respons Cepat Aduan Penyekapan 54 WNI di Kamboja, Ini Perkembangannya 
https://t.co/w3k7GiFCq1",0,1552454665031233539
ganjar,"Ternyata... Pak Ganjar pernah ngontrak ketika awal menikah

Pantesan aja kebijakan beliau selama ini pro banget sam… https://t.co/5ksiwg15SO",3,1552466168316772352
ganjar,"Akhirnya! Duel Anies vs Ganjar Soal Prestasi, ini Pemenangnya.
Chusnul: Tahun 2019, @ganjarpranowo Setahun 40 Pengh… https://t.co/UQOrxfOqU4",108,1552094259683405824
ganjar,Ganjar: Jepang-Jateng Jajaki Kerjasama Bidang Kesehatan Sampai Kebencanaan https://t.co/cpXYEhJxpE,0,1552094259683405824
ganjar,"Temui Ganjar, Investor Taiwan Sebut Jateng Berkembang Pesat https://t.co/SCyJaJtti7",0,1552094259683405824
ganjar,"@ChusnulCh__ @ganjarpranowo Pak Ganjar vs Anis ya jauh Anis itu mental dan kinerjanya belum level pejbat publik, ma… https://t.co/xFBUGmsazM",0,1552094259683405824
ganjar,Puan tak masalah bahkan Ganjar jadi salah satu bacapres. Waktunya Puan Maharani,0,1552094259683405824
ganjar,"Dengan digelarnya doa istighosah bersama ini, memiliki harapan bangsa ini menjadi Baldatun Thoyyibatun Warrobbun Gh… https://t.co/q8FotFw98n",3,1552469215365304320
ganjar,"SEMARANG 

Ganjar Pranowo, Inisiator Program pro rakyat di masa pandemi Covid 19.

@ganjarpranowo, berbakat &amp; sanga… https://t.co/1NUTkhfj8E",4,1552441669920133124
ganjar,"Cegah Kekerasan dan Perundungan Anak, Gubernur Ganjar Pranowo Luncurkan Aplikasi Jogo Konco. Artinya Beliau,Pak… https://t.co/df4bJLZ6HC",1,1552441669920133124
ganjar,"Lindungi Anak dari Perundungan, Ganjar Pranowo Luncurkan Aplikasi Jogo Konco...

""Anak-anak ini sangat kreatif dari… https://t.co/3mpH1PUA19",2,1552465981678972928
ganjar,"Ganjar Pranowo klaim...

Ganjar menyebutkan, iklim investasi yang kondusif dan kemudahan pelayanan berinvestasi di… https://t.co/yjxwHvmens",6,1552465322271461376
ganjar,Saat memberi sambutan secara virtual melalui Zoom dalam pembukaan Sekolah Lapang Cuaca Nelayan (SLCN) 2022 yg disel… https://t.co/yWUMEsDfbZ,0,1552465322271461376
ganjar,Gubernur Jawa Tengah Ganjar Pranowo mengajak nelayan di Kabupaten Cilacap untuk memanfaatkan teknologi dan informas… https://t.co/tDfUa9QUnL,0,1552465322271461376
ganjar,Mungkin ketemu Ganjar di Jakarta? https://t.co/j02mjPTymZ,2,1552463024421670913
ganjar,"Dukungan datang lagi, hampir semua kalangan sdh ada nyatakan dukungan, dari tokoh agama, nelayan, petani, hingga pe… https://t.co/Zct4nq2Z99",32,1552157066344935424
ganjar,Disnakertrans Jateng langsung menindaklanjuti laporan &amp; mendapat informasi dari WNI atas nama Mohammad Effendy mewa… https://t.co/XmYP1g4oaa,12,1552438822658777088
ganjar,Prestasi ganjar yg sngt menakjubkan https://t.co/jr3K4jh5ow,15,1552130853954015232
ganjar,"@ekowboy2 Ini manusia goblok yg tak punya otak.
Giliran kelompoknya merampok uang rakyat dgn cara jualan nama tuhan… https://t.co/WLKV5dAhET",1,1552130853954015232
ganjar,Membuka Hari Koperasi Hybrid Expo 2022 dlm rangka memeriahkan Hari Koperasi Nasional @ganjarpranowo berharap kopera… https://t.co/XfXYvhwtbk,2,1552460187360849923
ganjar,"JOGO KONCO (Jaga Teman) 

Terobosan Pak Ganjar @ganjarpranowo  untuk mencegah kekerasan dan perundungan pada anak a… https://t.co/7y2EJEwTgd",6,1552454665031233539
ganjar,"Pribadi saya Dukung Siapapun yg jadi Pemimpin Indonesia asal Dia tetap menjaga dan mendukung ""Bhineka Tunggal Ika""… https://t.co/5jjKC6fCJE",3,1552473173312282629
ganjar,Gemanya sudah Merebak dan Menggaung seantero Negeri... Semoga Allah Memberikan Pemimpin yg Baik Buat Seluruh Bangsa… https://t.co/CtyhMep0YS,3,1552471958851588096
ganjar,"Pribadi saya Dukung Siapapun yg jadi Pemimpin Indonesia asal Dia tetap menjaga dan mendukung ""Bhineka Tunggal Ika""… https://t.co/5jjKC6fCJE",3,1552473173312282629
ganjar,Gemanya sudah Merebak dan Menggaung seantero Negeri... Semoga Allah Memberikan Pemimpin yg Baik Buat Seluruh Bangsa… https://t.co/CtyhMep0YS,3,1552471958851588096
ganjar,"Respons cepat Gubernur Jawa Tengah @ganjarpranowo atas 
aduan seorang warganet
mengenai adanya dugaan penyekapan 
5… https://t.co/k2webCOUeM",13,1552450137754324992
ganjar,@Mdy_Asmara1701 Ada lagi cil @Mdy_Asmara1701 penghargaan atas banyanknya kelebihan bayar di berbagai proyek. Ganjar gak bisa dapat itu 🤭,0,1552450137754324992
ganjar,Bahkan para penolak UAS pun hanya melongo melihat bersatunya kekuatan Ummat Islam di kota kelahiran Ganjar purworej… https://t.co/CCBzU6XSXj,955,1551209033662857217
ganjar,Kemendikbud Undang Ganjar Hadiri Pertemuan Menteri Kebudayaan G20 https://t.co/2KgfRFmlqg,3,1552323555643125760
ganjar,"Pribadi saya Dukung Siapapun yg jadi Pemimpin Indonesia asal Dia tetap menjaga dan mendukung ""Bhineka Tunggal Ika""… https://t.co/5jjKC6fCJE",3,1552473173312282629
ganjar,Gemanya sudah Merebak dan Menggaung seantero Negeri... Semoga Allah Memberikan Pemimpin yg Baik Buat Seluruh Bangsa… https://t.co/CtyhMep0YS,3,1552471958851588096
ganjar,"Ganjar Pranowo memiliki nama asli Ganjar Sungkowo yang artinya Ganjaran dari kesusahan atau kesedihan. Namun, saat… https://t.co/VrsDdcoD9F",9,1552243280968318976
ganjar,"Meski secara elektabilitas yang dikeluarkan lembaga survei nama Puan Maharani belum sementara Ganjar Pranowo, Puan… https://t.co/67tmwo11Fb",0,1552243280968318976
ganjar,Meskipun hasil elektabilitas yang dikeluarkan lembaga survei menunjukkan bahwa nama Puan Maharani belum sementereng… https://t.co/3xXWYyUjbI,0,1552243280968318976
ganjar,Pengamat menyebut Puan Maharani lebih potensial dipilih PDIP untuk nyapres meski secara elektabilitas yang dikeluar… https://t.co/QNLHYSlfdU,0,1552243280968318976
ganjar,secara elektabilitas yang dikeluarkan lembaga survei nama puan Maharani belum sementereng Ganjar.. namun puan diseb… https://t.co/NYbLqhtgZe,0,1552243280968318976
ganjar,"Pribadi saya Dukung Siapapun yg jadi Pemimpin Indonesia asal Dia tetap menjaga dan mendukung ""Bhineka Tunggal Ika""… https://t.co/5jjKC6fCJE",3,1552243280968318976
ganjar,Kenapa buzzer pendukung jokowi dan ganjar tiarap gak bersuara jika model koruptornya seperti ini ? https://t.co/EkWMh1s6Ex,1196,1551186249574416386
ganjar,"Heboh Ganjar Jajal Motor Listrik Karya Anak SMK, Netizen: Halah, Pencitraan Basi!, Jualannya Sama Kayak Kelakuan Pe… https://t.co/GL4IpSkPZ2",163,1552079106782609408
ganjar,"Pengamat2 politik dulu ramai2 bilang ucapan ""ojo kesusu"" itu kode untuk Ganjar, hanya kami yg bilang itu bukan utk… https://t.co/HG5HCGXVz7",60,1552195286939750400
ganjar,"@NyiMasRuminah @PDI_Perjuangan Ada pa @ganjarpranowo  capres @PDI_Perjuangan 
Maka akan pilih PDIP..
Klo pa Ganjar… https://t.co/9HNCQIGQMv",0,1552195286939750400
ganjar,Kenapa buzzer pendukung jokowi dan ganjar tiarap gak bersuara jika model koruptornya seperti ini ? https://t.co/EkWMh1s6Ex,1196,1551186249574416386
ganjar,"Respons cepat Gubernur Jawa Tengah @ganjarpranowo atas 
aduan seorang warganet
mengenai adanya dugaan penyekapan 
5… https://t.co/k2webCOUeM",13,1552450137754324992
ganjar,"Adakan kontes modifikasi truk di Semarang, 

Ternyata ada yang lagi trend di motif airbrush para peserta.
Wajah ora… https://t.co/aFZgOL3Rpj",28,1551868200677085184
ganjar,"BAPAK PEMBABAT PUNGLI 

Aksi heroik pak ganjar yg membabat  praktik pungli melekat dihati para pemilik truk

Mereka… https://t.co/rJJHR78xai",15,1551882962521968642
ganjar,"Saking tresno’nya ke Pak @ganjarpranowo 

para supir truk Meng Hiasi bak mereka dgn wajah Pak Ganjar di acara Truck… https://t.co/mJM9ToQH7s",4,1551837573060112384
ganjar,"Lihat,para pecinta truk rela merogoh kocek dalam2 memoles truck miliknya dengan wajah gubernur Ganjar Pranowo berba… https://t.co/iNDJCjbcMd",11,1551831529684631552
ganjar,"Kontes modifikasi truk di Semarang - Jateng, kembali digelar.

Fenomena baru menjangkiti pecinta truk. Terlihat jel… https://t.co/EL3MimBKss",10,1551908774809841664
ganjar,Gemanya sudah Merebak dan Menggaung seantero Negeri... Semoga Allah Memberikan Pemimpin yg Baik Buat Seluruh Bangsa… https://t.co/CtyhMep0YS,3,1551908774809841664
ganjar,"Diantara 2 putra terbaik bangsa ini, siapakah yg terbaik menurut anda ?
Anies.                        Ganjar
   🔁… https://t.co/q3jxbtaocu",3468,1540334115202838528
ganjar,Fenomena truk bergambar wajah gubernur kesayangan rakyat Ganjar Pranowo ternyata jadi ajang kreativitas dan bentuk… https://t.co/jINvFJ2wh5,7,1552137329988751361
ganjar,@cendanao @rucidewa151 @tatakujiyati @jokowi @ganjarpranowo Nah...pertanyaanmu membuktikan kepiawaian Pak… https://t.co/139mvMnDst,0,1552137329988751361
ganjar,Seharusnya tahu kapasitas diri. Di semua survei suara Ganjar Pranowo melambung sendiri. Masa partai sebesar… https://t.co/OwYK9gOVFw,22,1552138503294570501
ganjar,"Ganjar Pranowo klaim...

Ganjar menyebutkan, iklim investasi yang kondusif dan kemudahan pelayanan berinvestasi di… https://t.co/yjxwHvmens",6,1552465322271461376
ganjar,"Ganjar Pranowo klaim...

Ganjar menyebutkan, iklim investasi yang kondusif dan kemudahan pelayanan berinvestasi di… https://t.co/yjxwHvmens",6,1552465322271461376
ganjar,"Tanaman sakit karna berkutu, 
Jangan pakai obat kimiawi,
Kwalitas diri harus bermutu,
Tuhan kan ganjar hidup surgaw… https://t.co/H5AGfD65wG",0,1552465322271461376
ganjar,@ganjarpranowo Pk ganjar 👍👍👍👍👍,0,1552465322271461376
ganjar,Santri Dukung Ganjar Kalimantan Timur dalam Agenda Gerakan Sosial bantu UMKM lokal di kota Samarinda… https://t.co/6QTh0iEYKZ,0,1552465322271461376
ganjar,Santri Dukung Ganjar Kalimantan Timur dalam Agenda Gerakan Sosial bantu UMKM lokal di kota Samarinda… https://t.co/D1hn08E3VX,0,1552465322271461376
ganjar,"Lindungi Anak dari Perundungan, Ganjar Pranowo Luncurkan Aplikasi Jogo Konco...

""Anak-anak ini sangat kreatif dari… https://t.co/3mpH1PUA19",2,1552465981678972928
ganjar,"@AimanJudakusum1 @NasDem Ya, nasdem seperti limbung .... berusaha cari dukungan yang pro ganjar &amp; anies , itu bukan… https://t.co/X8uR10XAJ6",0,1552465981678972928
ganjar,"Dengan digelarnya doa istighosah bersama ini, memiliki harapan bangsa ini menjadi Baldatun Thoyyibatun Warrobbun Gh… https://t.co/q8FotFw98n",3,1552469215365304320
ganjar,"Ganjar Pranowo klaim...

Ganjar menyebutkan, iklim investasi yang kondusif dan kemudahan pelayanan berinvestasi di… https://t.co/yjxwHvmens",6,1552465322271461376
ganjar,"Ini loh gyus cara yang diambil oleh pak @ganjarpranowo untuk melindungi anak2 dr aksi perundungan dan kekerasan
Bel… https://t.co/h0z7K6MMJ5",26,1552241591875936256
ganjar,Santri Dukung Ganjar Kalimantan Timur dalam Agenda Gerakan Sosial bantu UMKM lokal di kota Samarinda… https://t.co/wrEfTBEh8r,0,1552241591875936256
ganjar,"""Mendoakan agar Bapak Ganjar Pranowo selalu sehat, dan diberikan kekuatan untuk memimpin bangsa Indonesia dan negar… https://t.co/gRN6Pf1ApM",1,1552469219270217729
ganjar,"Dengan digelarnya doa istighosah bersama ini, memiliki harapan bangsa ini menjadi Baldatun Thoyyibatun Warrobbun Gh… https://t.co/q8FotFw98n",3,1552469215365304320
ganjar,Membuka Hari Koperasi Hybrid Expo 2022 dlm rangka memeriahkan Hari Koperasi Nasional @ganjarpranowo berharap kopera… https://t.co/XfXYvhwtbk,2,1552460187360849923
ganjar,"JOGO KONCO (Jaga Teman) 

Terobosan Pak Ganjar @ganjarpranowo  untuk mencegah kekerasan dan perundungan pada anak a… https://t.co/7y2EJEwTgd",6,1552454665031233539
ganjar,"Beware, menurut @yunartowijaya di channel @akbarfaizal68 mmg bs ada skenario kesepakatan utk cut out tokoh2 elektab… https://t.co/0kJ0tvnxj1",0,1552454665031233539
ganjar,"@Aryprasetyo85 Maksa banget ya 🤭🤭
Tapi kita tetap harus hati² juga rapatkan barisan, karna FAKTA nya banyak juga ma… https://t.co/WalUDtMe3l",0,1552454665031233539
ganjar,Seharusnya tahu kapasitas diri. Di semua survei suara Ganjar Pranowo melambung sendiri. Masa partai sebesar… https://t.co/OwYK9gOVFw,22,1552138503294570501
ganjar,"@Dennysiregar7 Lah tentu yg banyak peluang ya ganjar,emang lu,minta komisaris tapi tdk memperbaikin diri,malah duku… https://t.co/WGuBLG566K",0,1552138503294570501
ganjar,"""Mendoakan agar Bapak Ganjar Pranowo selalu sehat, dan diberikan kekuatan untuk memimpin bangsa Indonesia dan negar… https://t.co/gRN6Pf1ApM",1,1552138503294570501
ganjar,"Dengan digelarnya doa istighosah bersama ini, memiliki harapan bangsa ini menjadi Baldatun Thoyyibatun Warrobbun Gh… https://t.co/q8FotFw98n",3,1552138503294570501
ganjar,Seharusnya tahu kapasitas diri. Di semua survei suara Ganjar Pranowo melambung sendiri. Masa partai sebesar… https://t.co/OwYK9gOVFw,22,1552138503294570501
ganjar,"@SKaspani_ong @Mdy_Asmara1701 Prestasi kerja?
Ganjar santuy aja.. https://t.co/tEJZQMgfui",0,1552138503294570501
ganjar,"Pertemuan Ganjar dengan Yasui..

Kerjasama yang ditandatangani @ganjarpranowo ini antara Provinsi Jawa Tengah dan J… https://t.co/Malm5Ut8Bs",2,1552138503294570501
ganjar,"Para militan Ganjar Pranowo Monggo di follow akun tiktok @Ganjar_banten,akun tiktok ini hanya up semua kegiatan Gan… https://t.co/LIll3flmNH",3,1552460680959102976
ganjar,@ChusnulCh__ @ganjarpranowo Ingat ganjar ingat wadas jng sampe indonesia di wadaskan,0,1552460680959102976
ganjar,"Ternyata... Pak Ganjar pernah ngontrak ketika awal menikah

Pantesan aja kebijakan beliau selama ini pro banget sam… https://t.co/5ksiwg15SO",3,1552466168316772352
ridwan,@kostanalter gamau ah pasti kamu ridwan,0,1552466168316772352
ridwan,https://t.co/fOemObPooO,0,1552466168316772352
ridwan,"Bagi kawan-kawan komunitas maupun independen yang berdomisili di luar DIY, berikut tautan pemesanan tiket Rans NFC… https://t.co/PqEay6ZLUg",27,1552480466573266945
ridwan,"☆ rekomendasi tunik hitam ☆

1. rate : 4,9 link : https://t.co/7erxJneR6m
2. rate : 4,8 link :… https://t.co/ONdzALAKxE",80,1551494530566078464
ridwan,"@tansyahbagas @yozzeef_ Ayo ayo mas, saya didaerah ciputat",0,1551494530566078464
ridwan,@FWBESS Ridwan hanif kah,0,1551494530566078464
ridwan,@Darwinn99 @LFC https://t.co/fu0BtqIii4,0,1551494530566078464
ridwan,@kudaniljantan @sunatpakelaser @idextratime @telegraaf ig pak ridwan kamil ttg Baim Paula,0,1551494530566078464
ridwan,"Prokes lengkapi booster
Kasus covid-19 di Jabar ngegas lagi, Ridwan Kamil ingatkan prokes https://t.co/6QFPlwSvLQ",0,1551494530566078464
ridwan,me: did shakespeare get performed in india first in the 18th or 19th century? would local troupes known any shakesp… https://t.co/EfbcG7F3IE,0,1551494530566078464
ridwan,@Sen_ridwan @officalboinft Lfgg,0,1551494530566078464
ridwan,"Tapi saat baca Mas Baim kecewa karena 'niat baik' Mas Baim dicemooh masyarakat, yang cemoohan itu diperkuat dengan… https://t.co/4U1OREpZ6a",4,1552337660768686084
ridwan,"Tapi saat baca Mas Baim kecewa karena 'niat baik' Mas Baim dicemooh masyarakat, yang cemoohan itu diperkuat dengan… https://t.co/4U1OREpZ6a",4,1552337660768686084
ridwan,Sosok Rudi Kamri yang Sebut Ridwan Kamil Ngemis Donasi Masjid untuk Eril https://t.co/JsA6tRBpgO,0,1552337660768686084
ridwan,iba bgt sama angkatan 19 beneran kuliah bentar abistu pandemi covid abistu kkn tb tb JEDERRRR skripsi,299,1552263963743727616
ridwan,"@haianuu_ @hellennecs Ono mobil, ono jas ujannu",0,1552263963743727616
ridwan,@Mike_Palicz We learned it from you dad,1,1552425321542156293
ridwan,"@officalboinft wow 🤯🤯

I'm 🅱️ullish on 🅱️🅱️🅱️ https://t.co/UsMc9iBXmn",1,1552425321542156293
ridwan,@haianuu_ @Tempat_Luka @hellennecs Iyo iyo aku sing salah nu,0,1552425321542156293
ridwan,@LFC https://t.co/X9LAYRtipC,0,1552425321542156293
ridwan,@Yaeyaewhite24 Did that shit too but never no more,0,1552425321542156293
ridwan,@Tempat_Luka @ridwan_mr10 @hellennecs alah om wan seng koyo entut nek dijak dolan kok wkwkwkwkwk,0,1552425321542156293
ridwan,Religion finish africa!!!,1704,1552411058773663744
ridwan,@intundd Selamat ulang tahun tang,0,1552411058773663744
ridwan,"https://t.co/XqhjYLNvb9
                     ☝
Silahkan klik link di atas 
Ridwan Arul - Inilah aku ( official vide… https://t.co/UuAMFdulSz",0,1552411058773663744
ridwan,"but for real they are though, and you're a cat (and wildlife) abuser if you let your cat wander outside https://t.co/0qp42abssE",0,1552411058773663744
ridwan,the scientific institute https://t.co/6tvl8T6Gji https://t.co/NEOPqkx3vZ,1327,1552319167923109888
ridwan,🅱️oi 🤍,104,1552474269208264704
ridwan,@ridwan_mr10 @haianuu_ @hellennecs Anu rasah dijak mas,0,1552474269208264704
ridwan,"Tapi saat baca Mas Baim kecewa karena 'niat baik' Mas Baim dicemooh masyarakat, yang cemoohan itu diperkuat dengan… https://t.co/4U1OREpZ6a",4,1552337660768686084
ridwan,"People often treat sundial watches like some kind of hilarious joke, but here are some actual pocket watch sundials… https://t.co/MGLVZ3RdcT",18,1552302190467125248
ridwan,"Direktur PSDI, Ridwan Mulyana menegaskan “konsep kebijakan Penangkapan Ikan Terukur pada perikanan tangkap skala ke… https://t.co/7IduJTQz0h",0,1552302190467125248
ridwan,AYOOOOOOO! https://t.co/7cOI9xqdfg,0,1552302190467125248
ridwan,"Buku Panduan : https://t.co/z6ZR12WU6M
Link Registrasi :
https://t.co/CKx8K5QyBZ

📌Narahubung :
- 0856 4144 1420 (A… https://t.co/60RZ6UNnfV",2,1552474360367431681
ridwan,"[ PROUDLY PRESENT ] 

FESTIVAL JURNALISTIK dengan tema ""Peran Media dalam Mengawal Problematika HAM sebagai Kebebas… https://t.co/sX3uOaoHIw",3,1552474356777127937
ridwan,@irvansyto11 @ahmadshbrn_ @BCSxPSS_1976 Malah bingung https://t.co/h9A8QbNQEQ,0,1552474356777127937
ridwan,"Dituduh Ngemis Dana Buat Masjid, Ridwan Kamil Beri Balasan Menohok https://t.co/CWZRbIv894",0,1552474356777127937
ridwan,"gonna break this tweet down as an example of monkeypox misinfo, how to spot it, why it’s harmful, etc https://t.co/NEUEkuOEH3",1193,1552385319466463232
ridwan,Sometimes when I feel bad about a first draft I like to think about this behind-the-scenes sketch of the facehugger… https://t.co/4rPJWUGye7,2167,1552109674304086017
ridwan,@Collins25607767 Bbn fans are always toxic just bearly five days and u want certain housemates to be evicted to please ur fave,0,1552109674304086017
ridwan,@IwuohaGift Ahh see brain,0,1552109674304086017
ridwan,testing the bot,0,1552109674304086017
ridwan,@ShakibShayed Okey then,0,1552109674304086017
ridwan,"@ridwan_mr10 @hellennecs mancing ki mancing iwak omm, moso mancing perkoro awokawokawok",0,1552109674304086017
ridwan,@ridwan_mr10 @hellennecs la nek udan opo arep udan-udanan loo,0,1552109674304086017
ridwan,fans baim paula serem bgt. ngatain pak ridwan kamil “orang berpendidikan kan?” wkwk gila https://t.co/YK7LbNhFFn,7371,1551474998514106368
ridwan,"@officalboinft Please Dm or follow, I have a proposal for you",0,1551474998514106368
ridwan,"“Jika kamu berbuat baik (berarti) kamu berbuat baik untuk dirimu sendiri dan jika kamu berbuat jahat, maka (kejahat… https://t.co/pzxxs1oQAu",0,1551474998514106368
ridwan,"Cegah Perundungan Kembali Terulang, Ridwan Kamil Minta Guru Awasi Jam Kritis https://t.co/rk6tk1g0cB",0,1551474998514106368
ridwan,"Apakah ini teori konspirasi Citayam Fashion Week? 🙄 

Gila observasi nya bikin overthinking🤣😭 

Paula Ridwan Kamil… https://t.co/fUR3uOwaoF",1007,1551493612919455745
ridwan,"@UmarHasibuan70_ @ridwankamil Cc: @ridwankamil .
Diamkan saja Pak ridwan.
ga ada gunanya ngeladenin pepesan kosong.… https://t.co/r3EIxLFZqU",0,1551493612919455745
ridwan,@lingdranaksa Diem,0,1551493612919455745
ridwan,@kosmoscokelat Nyatane iso,0,1551493612919455745
ridwan,@fathh___ Tenggara,0,1551493612919455745
ridwan,@DryFloooo Okee,0,1551493612919455745
ridwan,@fatyagvn @SmgMenfess2 Lha spek e sing digolek i koyo aku pora wkwkw,0,1551493612919455745
ridwan,The media is a click-seeking machine dressed up as a truth-seeking machine,27565,1552324811153707018
ridwan,"Heran, kok banyak yang senang sama penyalahgunaan kuasa begini. Padahal pola otoritarianisme ini berbahaya dan pern… https://t.co/NjYeqVElDS",1198,1551763378670292992
