keyword,url,title,content,author,publisher,description,publish_date
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnBpbnRlcnBvbGl0aWsuY29tL2NlbG90ZWgvZ2licmFuLWJ1dHVoLWFuaWVzLXVudHVrLW1hanUtZGtpL9IBTmh0dHBzOi8vd3d3LnBpbnRlcnBvbGl0aWsuY29tL2NlbG90ZWgvZ2licmFuLWJ1dHVoLWFuaWVzLXVudHVrLW1hanUtZGtpLz9hbXA9MQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Gibran Butuh Anies untuk Maju DKI? - PinterPolitik,,,PinterPolitik,Gibran Butuh Anies untuk Maju DKI?  PinterPolitik,"Fri, 13 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMid2h0dHA6Ly93d3cudGhlamFrYXJ0YXBvc3QuY29tL2luZG9uZXNpYS8yMDIzLzAxLzExL2dpYnJhbi1zYXlzLWhlLWlzLW5vdC1wcmVwYXJpbmctdG8tcnVuLWZvci1qYWthcnRhLWdvdmVybm9yLXlldC5odG1s0gF8aHR0cHM6Ly93d3cudGhlamFrYXJ0YXBvc3QuY29tL2FtcC9pbmRvbmVzaWEvMjAyMy8wMS8xMS9naWJyYW4tc2F5cy1oZS1pcy1ub3QtcHJlcGFyaW5nLXRvLXJ1bi1mb3ItamFrYXJ0YS1nb3Zlcm5vci15ZXQuaHRtbA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Gibran says he is not preparing to run for Jakarta governor – yet - The Jakarta Post - The Jakarta Post,,,The Jakarta Post,Gibran says he is not preparing to run for Jakarta governor – yet - The Jakarta Post  The Jakarta Post,"Thu, 12 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vYmVzdGllLnN1YXJhLmNvbS9yZWFkLzIwMjMvMDEvMDgvMTcwMDAwL2dpYnJhbi1wYW1lci1ib3RvbC1taXh1ZS13YXJnYW5ldC1iaWFyLW55ZW50cmlr0gFjaHR0cHM6Ly9iZXN0aWUuc3VhcmEuY29tL2FtcC9yZWFkLzIwMjMvMDEvMDgvMTcwMDAwL2dpYnJhbi1wYW1lci1ib3RvbC1taXh1ZS13YXJnYW5ldC1iaWFyLW55ZW50cmlr?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Gibran Pamer Botol Mixue, Warganet: Biar Nyentrik - Suara Bestie",,,Suara Bestie,"Gibran Pamer Botol Mixue, Warganet: Biar Nyentrik  Suara Bestie","Sun, 08 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMibmh0dHBzOi8va2VtZW5hZy5nby5pZC9uYXNpb25hbC9raWxhcy1iYWxpay0yMDIyLW1hc2ppZC1yYXlhLXNoZWlraC16YXllZC1kYW4tcGVyc2FoYWJhdGFuLWluZG9uZXNpYS1wZWEteW52aHZ30gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Kilas Balik 2022, Masjid Raya Sheikh Zayed dan Persahabatan ... - Kemenag",,,Kemenag,"Kilas Balik 2022, Masjid Raya Sheikh Zayed dan Persahabatan ...  Kemenag","Fri, 13 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5zdWFyYS5jb20vZW50ZXJ0YWlubWVudC8yMDIzLzAxLzEwLzA2MTUwMC91ZGFoLWtheWFrLWp1bXBhLWZhbnMteXVrLWludGlwLW1vbWVuLXByZXNpZGVuLWpva293aS1iYXdhLWN1Y3UtbGlidXJhbi1rZS1jYW5kaS1wcmFtYmFuYW7SAZABaHR0cHM6Ly9hbXAuc3VhcmEuY29tL2VudGVydGFpbm1lbnQvMjAyMy8wMS8xMC8wNjE1MDAvdWRhaC1rYXlhay1qdW1wYS1mYW5zLXl1ay1pbnRpcC1tb21lbi1wcmVzaWRlbi1qb2tvd2ktYmF3YS1jdWN1LWxpYnVyYW4ta2UtY2FuZGktcHJhbWJhbmFu?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Udah Kayak Jumpa Fans, Yuk Intip Momen Presiden Jokowi Bawa Cucu Liburan ke Candi Prambanan! - Suara.com",,,Suara.com,"Udah Kayak Jumpa Fans, Yuk Intip Momen Presiden Jokowi Bawa Cucu Liburan ke Candi Prambanan!  Suara.com","Tue, 10 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc4MzU1L3BiYi1pbmdpbi1waWxpaC1qb2tvd2ktamFkaS1wcmVzaWRlbi1sYWdpLWppa2EtbWVtdW5na2lua2Fu0gFhaHR0cHM6Ly9uYXNpb25hbC50ZW1wby5jby9hbXAvMTY3ODM1NS9wYmItaW5naW4tcGlsaWgtam9rb3dpLWphZGktcHJlc2lkZW4tbGFnaS1qaWthLW1lbXVuZ2tpbmthbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,PBB Ingin Pilih Jokowi Jadi Presiden Lagi Jika Memungkinkan - Nasional Tempo,,,Nasional Tempo,PBB Ingin Pilih Jokowi Jadi Presiden Lagi Jika Memungkinkan  Nasional Tempo,"Wed, 11 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmRldGlrLmNvbS9qYXRlbmcvc2VwYWtib2xhL2QtNjUxNjk4NS9kYWZ0YXItbGVuZ2thcC1rb21pdGUtcGVtaWxpaGFuLWtvbmdyZXMtcHNzaS10YWstYWRhLW5hbWEta2Flc2FuZ9IBdmh0dHBzOi8vd3d3LmRldGlrLmNvbS9qYXRlbmcvc2VwYWtib2xhL2QtNjUxNjk4NS9kYWZ0YXItbGVuZ2thcC1rb21pdGUtcGVtaWxpaGFuLWtvbmdyZXMtcHNzaS10YWstYWRhLW5hbWEta2Flc2FuZy9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Daftar Lengkap Komite Pemilihan Kongres PSSI, Tak Ada Nama Kaesang - detikJateng",,,detikJateng,"Daftar Lengkap Komite Pemilihan Kongres PSSI, Tak Ada Nama Kaesang  detikJateng","Sun, 15 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc5OTk4L2thdGEtcmVsYXdhbi1hbmllcy1zb2FsLXBlbWJlbnR1a2FuLXBlbmd1cnVzLWRpLWthbmRhbmctcGRpcNIBYmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2Nzk5OTgva2F0YS1yZWxhd2FuLWFuaWVzLXNvYWwtcGVtYmVudHVrYW4tcGVuZ3VydXMtZGkta2FuZGFuZy1wZGlw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Kata Relawan Anies soal Pembentukan Pengurus di Kandang PDIP - Nasional Tempo,,,Nasional Tempo,Kata Relawan Anies soal Pembentukan Pengurus di Kandang PDIP  Nasional Tempo,"Mon, 16 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vZXJhLmlkL2RhZXJhaC8xMTUwNjMvbWFzamlkLXJheWEtc2hlaWtoLXpheWVkLXNvbG8tYWthbi1kaXBlbnVoaS1rZWdpYXRhbi1zZWxhbWEtcmFtYWRhbtIBXWh0dHBzOi8vZXJhLmlkL2FtcC8xMTUwNjMvbWFzamlkLXJheWEtc2hlaWtoLXpheWVkLXNvbG8tYWthbi1kaXBlbnVoaS1rZWdpYXRhbi1zZWxhbWEtcmFtYWRhbg?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Masjid Raya Sheikh Zayed Solo Akan Dipenuhi Kegiatan selama Ramadan - Era.ID,,,Era.ID,Masjid Raya Sheikh Zayed Solo Akan Dipenuhi Kegiatan selama Ramadan  Era.ID,"Thu, 12 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS8zMzQ1OTE4L2Rpa2FiYXJrYW4tYmVyc2F0dS1rZW1iYWxpLWRlbmdhbi1kYXduLWluaS1rYXRhLWh5dW5h0gFhaHR0cHM6Ly9tLmFudGFyYW5ld3MuY29tL2FtcC9iZXJpdGEvMzM0NTkxOC9kaWthYmFya2FuLWJlcnNhdHUta2VtYmFsaS1kZW5nYW4tZGF3bi1pbmkta2F0YS1oeXVuYQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Dikabarkan bersatu kembali dengan DAWN, ini kata HyunA - ANTARA",,,ANTARA,"Dikabarkan bersatu kembali dengan DAWN, ini kata HyunA  ANTARA","Thu, 12 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMijQFodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL3JlYWQvMTY3ODEyNS9tZWdhd2F0aS1zaWFwa2FuLWthZGVyLWppa2Etam9rb3dpLXJlc2h1ZmZsZS1rYWJpbmV0LWJlcmlrdXQtbmFtYS1tZW50ZXJpLWRhbi13YW1lbi1kYXJpLXBkaXAtc2FhdC1pbmnSAYwBaHR0cHM6Ly9uYXNpb25hbC50ZW1wby5jby9hbXAvMTY3ODEyNS9tZWdhd2F0aS1zaWFwa2FuLWthZGVyLWppa2Etam9rb3dpLXJlc2h1ZmZsZS1rYWJpbmV0LWJlcmlrdXQtbmFtYS1tZW50ZXJpLWRhbi13YW1lbi1kYXJpLXBkaXAtc2FhdC1pbmk?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Megawati Siapkan Kader Jika Jokowi Reshuffle Kabinet, Berikut Nama Menteri dan Wamen dari PDIP Saat Ini - Nasional Tempo",,,Nasional Tempo,"Megawati Siapkan Kader Jika Jokowi Reshuffle Kabinet, Berikut Nama Menteri dan Wamen dari PDIP Saat Ini  Nasional Tempo","Wed, 11 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vc29sb3JheWEuc29sb3Bvcy5jb20vcGFzYXItam9uZ2tlLXNvbG8tZGlyZXZpdGFsaXNhc2ktbXVsYWktbWVpLTIwMjMtZGVzYWlubnlhLWtsYXNpay1kYW4tbWVnYWgtMTUxOTI1NNIBc2h0dHBzOi8vc29sb3JheWEuc29sb3Bvcy5jb20vcGFzYXItam9uZ2tlLXNvbG8tZGlyZXZpdGFsaXNhc2ktbXVsYWktbWVpLTIwMjMtZGVzYWlubnlhLWtsYXNpay1kYW4tbWVnYWgtMTUxOTI1NC9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Pasar Jongke Solo Direvitalisasi Mulai Mei 2023, Desainnya Klasik dan Megah - Soloraya Solopos.com",,,Soloraya Solopos.com,"Pasar Jongke Solo Direvitalisasi Mulai Mei 2023, Desainnya Klasik dan Megah  Soloraya Solopos.com","Mon, 09 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc4MTEwL3NwYW5kdWstcGVub2xha2FuLWFuaWVzLWJhc3dlZGFuLWRpLW50dC1tYXN1ay1rYXRlZ29yaS1rYW1wYW55ZS1oaXRhbdIBa2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2NzgxMTAvc3BhbmR1ay1wZW5vbGFrYW4tYW5pZXMtYmFzd2VkYW4tZGktbnR0LW1hc3VrLWthdGVnb3JpLWthbXBhbnllLWhpdGFt?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Spanduk Penolakan Anies Baswedan di NTT, Masuk Kategori Kampanye Hitam? - Nasional Tempo",,,Nasional Tempo,"Spanduk Penolakan Anies Baswedan di NTT, Masuk Kategori Kampanye Hitam?  Nasional Tempo","Wed, 11 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5zdWFyYS5jb20vbmV3cy8yMDIzLzAxLzE0LzE3MTczOS9wdWFuLWhlcmFuLWJhbnlhay1oYXRlcnMtcGFkYWhhbC1zdWRhaC1rZXJqYS1rZXJhcy1kaXNrYWttYXQtamhvbi1zaXRvcnVzLXRpcnUtam9rb3dpLWRhbi1naWJyYW7SAY0BaHR0cHM6Ly9hbXAuc3VhcmEuY29tL25ld3MvMjAyMy8wMS8xNC8xNzE3MzkvcHVhbi1oZXJhbi1iYW55YWstaGF0ZXJzLXBhZGFoYWwtc3VkYWgta2VyamEta2VyYXMtZGlza2FrbWF0LWpob24tc2l0b3J1cy10aXJ1LWpva293aS1kYW4tZ2licmFu?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Puan Heran Banyak Haters Padahal Sudah Kerja Keras, Diskakmat Jhon Sitorus: Tiru Jokowi dan Gibran! - Suara.com",,,Suara.com,"Puan Heran Banyak Haters Padahal Sudah Kerja Keras, Diskakmat Jhon Sitorus: Tiru Jokowi dan Gibran!  Suara.com","Sat, 14 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMieGh0dHBzOi8va2FiYXIuc2FuZ2dhdS5nby5pZC8yMDIzLzAxLzE2L2hvYWtzLWFrdW4td2hhdHNhcHAtbWVuZ2F0YXNuYW1ha2FuLWtlcGFsYS1kaW5hcy1rZXNlaGF0YW4ta290YS1kZXBvay0xMy0wMS0yMDIzL9IBfGh0dHBzOi8va2FiYXIuc2FuZ2dhdS5nby5pZC8yMDIzLzAxLzE2L2hvYWtzLWFrdW4td2hhdHNhcHAtbWVuZ2F0YXNuYW1ha2FuLWtlcGFsYS1kaW5hcy1rZXNlaGF0YW4ta290YS1kZXBvay0xMy0wMS0yMDIzL2FtcC8?oc=5&hl=en-ID&gl=ID&ceid=ID:en,[HOAKS] Akun WhatsApp Mengatasnamakan Kepala Dinas ... - Kabar Sanggau,,,Kabar Sanggau,[HOAKS] Akun WhatsApp Mengatasnamakan Kepala Dinas ...  Kabar Sanggau,"Mon, 16 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiggFodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL3JlYWQvMTY3NzcyNC9kaWhhZGlyaS1qb2tvd2ktZmVzdGl2YWwtdHJhZGlzaS1pc2xhbS1udXNhbnRhcmEtZGktYmFueXV3YW5naS1yYW1haWthbi1oYXJsYWgtc2F0dS1hYmFkLW510gGBAWh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2Nzc3MjQvZGloYWRpcmktam9rb3dpLWZlc3RpdmFsLXRyYWRpc2ktaXNsYW0tbnVzYW50YXJhLWRpLWJhbnl1d2FuZ2ktcmFtYWlrYW4taGFybGFoLXNhdHUtYWJhZC1udQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Dihadiri Jokowi, Festival Tradisi Islam Nusantara di Banyuwangi Ramaikan Harlah Satu Abad NU - Nasional Tempo",,,Nasional Tempo,"Dihadiri Jokowi, Festival Tradisi Islam Nusantara di Banyuwangi Ramaikan Harlah Satu Abad NU  Nasional Tempo","Tue, 10 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5zdWFyYS5jb20vbmV3cy8yMDIzLzAxLzE0LzEwNTYxOC9kaXB1amktc2FudHVuLWdlZ2FyYS1kdWR1ay1qb25na29rLXNhYXQtZm90by1iYXJlbmctcmVrdG9yLW1iei1naWJyYW4tc2V0dGluZ2FuLWRhbi1wZW5jaXRyYWFu0gGLAWh0dHBzOi8vYW1wLnN1YXJhLmNvbS9uZXdzLzIwMjMvMDEvMTQvMTA1NjE4L2RpcHVqaS1zYW50dW4tZ2VnYXJhLWR1ZHVrLWpvbmdrb2stc2FhdC1mb3RvLWJhcmVuZy1yZWt0b3ItbWJ6LWdpYnJhbi1zZXR0aW5nYW4tZGFuLXBlbmNpdHJhYW4?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Dipuji Santun Gegara Duduk Jongkok Saat Foto Bareng Rektor MBZ, Gibran: Settingan dan Pencitraan - Suara.com",,,Suara.com,"Dipuji Santun Gegara Duduk Jongkok Saat Foto Bareng Rektor MBZ, Gibran: Settingan dan Pencitraan  Suara.com","Sat, 14 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9uZXdzL3JlYWQvNTE3Nzg1OC81LW1lbnRlcmktdGVyYmFpay1qb2tvd2ktdmVyc2ktbmV0aXplbi1kaS1wZW5naHVqdW5nLTIwMjLSAV5odHRwczovL3d3dy5saXB1dGFuNi5jb20vYW1wLzUxNzc4NTgvNS1tZW50ZXJpLXRlcmJhaWstam9rb3dpLXZlcnNpLW5ldGl6ZW4tZGktcGVuZ2h1anVuZy0yMDIy?oc=5&hl=en-ID&gl=ID&ceid=ID:en,5 Menteri Terbaik Jokowi Versi Netizen di Penghujung 2022 - Liputan6.com,,,Liputan6.com,5 Menteri Terbaik Jokowi Versi Netizen di Penghujung 2022  Liputan6.com,"Thu, 12 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc4MjI5L3BlbWVyaW50YWgtbWVuZ2FrdWktMTIta2FzdXMtcGVsYW5nZ2FyYW4taGFtLWJlcmF0LW1hc2EtbGFsddIBYmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2NzgyMjkvcGVtZXJpbnRhaC1tZW5nYWt1aS0xMi1rYXN1cy1wZWxhbmdnYXJhbi1oYW0tYmVyYXQtbWFzYS1sYWx1?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Pemerintah Mengakui 12 Kasus Pelanggaran HAM Berat Masa Lalu - Nasional Tempo,,,Nasional Tempo,Pemerintah Mengakui 12 Kasus Pelanggaran HAM Berat Masa Lalu  Nasional Tempo,"Wed, 11 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vc3VsdHJhLmFudGFyYW5ld3MuY29tL2Jlcml0YS80Mzc5MDEvOS1iYWthbC1jYWxvbi1yZWt0b3ItaWFpbi1rZW5kYXJpLWRpbnlhdGFrYW4tbHVsdXMtYWRtaW5pc3RyYXNp0gFvaHR0cHM6Ly9zdWx0cmEuYW50YXJhbmV3cy5jb20vYW1wL2Jlcml0YS80Mzc5MDEvOS1iYWthbC1jYWxvbi1yZWt0b3ItaWFpbi1rZW5kYXJpLWRpbnlhdGFrYW4tbHVsdXMtYWRtaW5pc3RyYXNp?oc=5&hl=en-ID&gl=ID&ceid=ID:en,9 bakal calon Rektor IAIN Kendari dinyatakan lulus administrasi - ANTARA Sulawesi Tenggara,,,ANTARA Sulawesi Tenggara,9 bakal calon Rektor IAIN Kendari dinyatakan lulus administrasi  ANTARA Sulawesi Tenggara,"Tue, 10 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc4NDAyL2tpbGFzLWJhbGlrLXNpc3RlbS1wcm9wb3JzaW9uYWwtdGVyYnVrYS1iZXJsYWt1LW11bGFpLXBlbWlsdS0yMDA5LWluaS1hbGFzYW5ueWHSAXVodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL2FtcC8xNjc4NDAyL2tpbGFzLWJhbGlrLXNpc3RlbS1wcm9wb3JzaW9uYWwtdGVyYnVrYS1iZXJsYWt1LW11bGFpLXBlbWlsdS0yMDA5LWluaS1hbGFzYW5ueWE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Kilas Balik Sistem Proporsional Terbuka Berlaku Mulai Pemilu 2009, Ini Alasannya - Nasional Tempo",,,Nasional Tempo,"Kilas Balik Sistem Proporsional Terbuka Berlaku Mulai Pemilu 2009, Ini Alasannya  Nasional Tempo","Thu, 12 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmxpcHV0YW42LmNvbS9uZXdzL3JlYWQvNTE3OTQyNC9waWRhdG8tbWVnYXdhdGktYnVrdGktcGRpcC10YWsta2VyZGlsa2FuLXBvc2lzaS1wcmVzaWRlbi1qb2tvd2nSAWRodHRwczovL3d3dy5saXB1dGFuNi5jb20vYW1wLzUxNzk0MjQvcGlkYXRvLW1lZ2F3YXRpLWJ1a3RpLXBkaXAtdGFrLWtlcmRpbGthbi1wb3Npc2ktcHJlc2lkZW4tam9rb3dp?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Pidato Megawati Bukti PDIP Tak Kerdilkan Posisi Presiden Jokowi - Liputan6.com,,,Liputan6.com,Pidato Megawati Bukti PDIP Tak Kerdilkan Posisi Presiden Jokowi  Liputan6.com,"Fri, 13 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc3MDI4L2pva293aS1yZXNtaS1pemlua2FuLXNpbmdhcHVyYS1nZWxhci1sYXRpaGFuLW1pbGl0ZXItZGktbGF1dC1uYXR1bmHSAWlodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL2FtcC8xNjc3MDI4L2pva293aS1yZXNtaS1pemlua2FuLXNpbmdhcHVyYS1nZWxhci1sYXRpaGFuLW1pbGl0ZXItZGktbGF1dC1uYXR1bmE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Jokowi Resmi Izinkan Singapura Gelar Latihan Militer di Laut Natuna - Nasional Tempo,,,Nasional Tempo,Jokowi Resmi Izinkan Singapura Gelar Latihan Militer di Laut Natuna  Nasional Tempo,"Sun, 08 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMihwFodHRwczovL3RyYXZlbC50ZW1wby5jby9yZWFkLzE2NzkzNzIvcHJhY2ltYS10dWluLWRpYnVrYS0yMS1qYW51YXJpLTIwMjMta2VuYWxrYW4ta3VsaW5lci1rZXN1a2Fhbi1yYWphLXJhamEtZGktcHVyYS1tYW5na3VuZWdhcmFuLXNvbG_SAYYBaHR0cHM6Ly90cmF2ZWwudGVtcG8uY28vYW1wLzE2NzkzNzIvcHJhY2ltYS10dWluLWRpYnVrYS0yMS1qYW51YXJpLTIwMjMta2VuYWxrYW4ta3VsaW5lci1rZXN1a2Fhbi1yYWphLXJhamEtZGktcHVyYS1tYW5na3VuZWdhcmFuLXNvbG8?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Pracima Tuin Dibuka 21 Januari 2023, Kenalkan Kuliner Kesukaan Raja-raja di Pura Mangkunegaran Solo - Travel Tempo.co",,,Travel Tempo.co,"Pracima Tuin Dibuka 21 Januari 2023, Kenalkan Kuliner Kesukaan Raja-raja di Pura Mangkunegaran Solo  Travel Tempo.co","Sat, 14 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMilAFodHRwczovL25hc2lvbmFsLnRlbXBvLmNvL3JlYWQvMTY3NzEzMy91c2FpLWphYmF0LXBhbmdsaW1hLXRuaS1oYWRpLXRqYWhqYW50by1qYWRpLW1lbnRlcmktc2V0ZWxhaC1qb2tvd2ktcmVzaHVmZmxlLWthYmluZXQtYmFnYWltYW5hLWFuZGlrYS1wZXJrYXNh0gGTAWh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2NzcxMzMvdXNhaS1qYWJhdC1wYW5nbGltYS10bmktaGFkaS10amFoamFudG8tamFkaS1tZW50ZXJpLXNldGVsYWgtam9rb3dpLXJlc2h1ZmZsZS1rYWJpbmV0LWJhZ2FpbWFuYS1hbmRpa2EtcGVya2FzYQ?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Usai Jabat Panglima TNI, Hadi Tjahjanto Jadi Menteri Setelah Jokowi Reshuffle Kabinet, Bagaimana Andika Perkasa? - Nasional Tempo",,,Nasional Tempo,"Usai Jabat Panglima TNI, Hadi Tjahjanto Jadi Menteri Setelah Jokowi Reshuffle Kabinet, Bagaimana Andika Perkasa?  Nasional Tempo","Sun, 08 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vYmlzbmlzLnRlbXBvLmNvL3JlYWQvMTY3OTQ3Ni91dS1wcHNrLXNhaC1iZWdpbmktcHJvLWRhbi1rb250cmFueWHSAUhodHRwczovL2Jpc25pcy50ZW1wby5jby9hbXAvMTY3OTQ3Ni91dS1wcHNrLXNhaC1iZWdpbmktcHJvLWRhbi1rb250cmFueWE?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"UU PPSK Sah, Begini Pro dan Kontranya - Bisnis Tempo.co",,,Bisnis Tempo.co,"UU PPSK Sah, Begini Pro dan Kontranya  Bisnis Tempo.co","Sat, 14 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc3ODg4L2Vrcy1wYW5nbGltYS10bmktZGlhbmdrYXQtamFkaS1tZW50ZXJpLXNpYXBhLWxhZ2ktc2VsYWluLWhhZGktdGphaGphbnRv0gFtaHR0cHM6Ly9uYXNpb25hbC50ZW1wby5jby9hbXAvMTY3Nzg4OC9la3MtcGFuZ2xpbWEtdG5pLWRpYW5na2F0LWphZGktbWVudGVyaS1zaWFwYS1sYWdpLXNlbGFpbi1oYWRpLXRqYWhqYW50bw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Eks Panglima TNI Diangkat Jadi Menteri, Siapa Lagi Selain Hadi Tjahjanto? - Nasional Tempo",,,Nasional Tempo,"Eks Panglima TNI Diangkat Jadi Menteri, Siapa Lagi Selain Hadi Tjahjanto?  Nasional Tempo","Tue, 10 Jan 2023 08:00:00 GMT"
Gibran Rakabuming,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vbWV0cm8udGVtcG8uY28vcmVhZC8xNjc5ODYzL2tvdGEtdGFuZ2VyYW5nLWdlbGFyLWNmZC1kaS1zZWx1cnVoLWtlY2FtYXRhbi1tdWxhaS1qYW51YXJpLTIwMjPSAWNodHRwczovL21ldHJvLnRlbXBvLmNvL2FtcC8xNjc5ODYzL2tvdGEtdGFuZ2VyYW5nLWdlbGFyLWNmZC1kaS1zZWx1cnVoLWtlY2FtYXRhbi1tdWxhaS1qYW51YXJpLTIwMjM?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Kota Tangerang Gelar CFD di Seluruh Kecamatan Mulai Januari 2023 - Metro Tempo,,,Metro Tempo,Kota Tangerang Gelar CFD di Seluruh Kecamatan Mulai Januari 2023  Metro Tempo,"Sun, 15 Jan 2023 08:00:00 GMT"
