keyword,url,title,content,author,publisher,description,publish_date
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vc29sb3JheWEuc29sb3Bvcy5jb20vcGFuYXNpLW1lc2luLXBrYi13b25vZ2lyaS1wZXNhbi1jYWstaW1pbi1yYXBpa2FuLWJhcmlzYW4tMTUxODA1NtIBYWh0dHBzOi8vc29sb3JheWEuc29sb3Bvcy5jb20vcGFuYXNpLW1lc2luLXBrYi13b25vZ2lyaS1wZXNhbi1jYWstaW1pbi1yYXBpa2FuLWJhcmlzYW4tMTUxODA1Ni9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Panasi Mesin PKB Wonogiri, Pesan Cak Imin: Rapikan Barisan! - Soloraya Solopos.com",,,Soloraya Solopos.com,"Panasi Mesin PKB Wonogiri, Pesan Cak Imin: Rapikan Barisan!  Soloraya Solopos.com","Sat, 07 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnRyaWJ1bm5ld3MuY29tL21hdGEtbG9rYWwtbWVtaWxpaC8yMDIzLzAxLzA2L3BlcmVtcHVhbi1iYW5nc2Etc2lhcC1tZW5hbmdrYW4tcGtiLWRpLXBlbWlsdS0yMDI00gFtaHR0cHM6Ly9tLnRyaWJ1bm5ld3MuY29tL2FtcC9tYXRhLWxva2FsLW1lbWlsaWgvMjAyMy8wMS8wNi9wZXJlbXB1YW4tYmFuZ3NhLXNpYXAtbWVuYW5na2FuLXBrYi1kaS1wZW1pbHUtMjAyNA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Perempuan Bangsa Siap Menangkan PKB di Pemilu 2024 - Tribunnews.com,,,Tribunnews.com,Perempuan Bangsa Siap Menangkan PKB di Pemilu 2024  Tribunnews.com,"Fri, 06 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMigAFodHRwczovL25ld3MucmVwdWJsaWthLmNvLmlkL2Jlcml0YS9ybnV5dTU0MDkvd2FjYW5hLWJlcmdhYnVuZ255YS1wa2ItZGktdGVuZ2FoLWlzdS1zYW50ZXItcGtzLWFrYW4tdGluZ2dhbGthbi1rb2FsaXNpLXBlcnViYWhhbtIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Wacana Bergabungnya PKB di Tengah Isu Santer PKS akan ... - Republika Online,,,Republika Online,Wacana Bergabungnya PKB di Tengah Isu Santer PKS akan ...  Republika Online,"Mon, 02 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS8zMzM3MTY3L25hc2RlbS1iYW50YWgtam9obm55LXBsYXRlLW11bmR1ci1kYXJpLWphYmF0YW4tc2ViYWdhaS1tZW5rb21pbmZv0gFtaHR0cHM6Ly9tLmFudGFyYW5ld3MuY29tL2FtcC9iZXJpdGEvMzMzNzE2Ny9uYXNkZW0tYmFudGFoLWpvaG5ueS1wbGF0ZS1tdW5kdXItZGFyaS1qYWJhdGFuLXNlYmFnYWktbWVua29taW5mbw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,NasDem bantah Johnny Plate mundur dari jabatan sebagai Menkominfo - ANTARA,,,ANTARA,NasDem bantah Johnny Plate mundur dari jabatan sebagai Menkominfo  ANTARA,"Thu, 05 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmFudGFyYW5ld3MuY29tL2Jlcml0YS8zMzMzODk0L2Rhc2NvLXBhcnBvbC1iZXJrZXNlbXBhdGFuLXNvc2lhbGlhc2ktbGViaWgtcGFkYS1wcm9wb3JzaW9uYWwtdGVyYnVrYdIBcWh0dHBzOi8vbS5hbnRhcmFuZXdzLmNvbS9hbXAvYmVyaXRhLzMzMzM4OTQvZGFzY28tcGFycG9sLWJlcmtlc2VtcGF0YW4tc29zaWFsaWFzaS1sZWJpaC1wYWRhLXByb3BvcnNpb25hbC10ZXJidWth?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Dasco: Parpol berkesempatan sosialiasi lebih pada proporsional terbuka - ANTARA,,,ANTARA,Dasco: Parpol berkesempatan sosialiasi lebih pada proporsional terbuka  ANTARA,"Tue, 03 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LndhcHJlc3JpLmdvLmlkL2t1YXRrYW4tcGVzYW50cmVuLXVudHVrLWtlbWFuZGlyaWFuLXVtYXQv0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Kuatkan Pesantren untuk Kemandirian Umat - Wakil Presiden ... - Wakil Presiden Republik Indonesia,,,Wakil Presiden Republik Indonesia,Kuatkan Pesantren untuk Kemandirian Umat - Wakil Presiden ...  Wakil Presiden Republik Indonesia,"Sat, 07 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8va2JhbmV3cy5jb20vZ2VsaWF0LWRhZXJhaC93YWgta2VyZW4tcmF0dXNhbi13YXJ1bmctYW5pZXMtYmFzd2VkYW4taGFkaXItZGktcHJvYm9saW5nZ28v0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Wah Keren, Ratusan Warung Anies Baswedan Hadir di Probolinggo ... - KBA NEWS",,,KBA NEWS,"Wah Keren, Ratusan Warung Anies Baswedan Hadir di Probolinggo ...  KBA NEWS","Thu, 05 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8va2JhbmV3cy5jb20vZ2VsaWF0LWRhZXJhaC95ZWwteWVsLWFuaWVzLWJhc3dlZGFuLXByZXNpZGVuLW1lbmdnZW1hLXNhYXQtamFsYW4tc2VoYXQtZGktcGFzdXJ1YW4v0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Yel-yel Anies Baswedan Presiden Menggema saat Jalan Sehat di ... - KBA NEWS,,,KBA NEWS,Yel-yel Anies Baswedan Presiden Menggema saat Jalan Sehat di ...  KBA NEWS,"Sun, 01 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8va2JhbmV3cy5jb20vc2VuZ2dhbmcvZHVhLXRlcm9ib3Nhbi1hbmllcy1iYXN3ZWRhbi1zYWF0LW1lbmphYmF0LWtldHVhLXNlbmF0LXVnbS15b2d5YWthcnRhL9IBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Dua Terobosan Anies Baswedan Saat Menjabat Ketua Senat UGM ... - KBA NEWS,,,KBA NEWS,Dua Terobosan Anies Baswedan Saat Menjabat Ketua Senat UGM ...  KBA NEWS,"Mon, 09 Jan 2023 08:00:00 GMT"
Muhaimin Iskandar,https://news.google.com/rss/articles/CBMihQFodHRwczovL2tiYW5ld3MuY29tL2dlbGlhdC1kYWVyYWgvc2VtYW5nYXQtbWFzcnVsLWthbWlsLWxpYnVyYW4tcHVsa2FtLWtlLXN1bXNlbC1zb3NpYWxpYXNpa2FuLWFuaWVzLXNla2FsaWd1cy1iZW50dWstc2ltcHVsLXJlbGF3YW4v0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Semangat Masrul Kamil, Liburan Pulkam ke Sumsel Sosialiasikan ... - KBA NEWS",,,KBA NEWS,"Semangat Masrul Kamil, Liburan Pulkam ke Sumsel Sosialiasikan ...  KBA NEWS","Mon, 02 Jan 2023 08:00:00 GMT"
