keyword,url,title,content,author,publisher,description,publish_date
Mahfud MD,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vcmVqYWJhci5yZXB1Ymxpa2EuY28uaWQvYmVyaXRhL3JvMWpzODM5Ni9rZXR1YS1rcGstZmlybGktYmFodXJpLXRlbXVpLW1lbmtvLXBvbGh1a2FtLW1haGZ1ZC1tZC1hZGEtYXBh0gEA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Ketua KPK Firli Bahuri Temui Menko Polhukam Mahfud MD, Ada ... - Republika Online",,,Republika Online,"Ketua KPK Firli Bahuri Temui Menko Polhukam Mahfud MD, Ada ...  Republika Online","Fri, 06 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmZhamFyLmNvLmlkLzIwMjMvMDEvMDYvbWFoZnVkLW1kLWJvY29ya2FuLXBlbnllYmFiLXJ1c2FrbnlhLWtlaGlkdXBhbi1zdWF0dS1uZWdhcmEtYW5kaS1zaW51bGluZ2dhLW1lbWFuZy10b3Av0gF-aHR0cHM6Ly93d3cuZmFqYXIuY28uaWQvMjAyMy8wMS8wNi9tYWhmdWQtbWQtYm9jb3JrYW4tcGVueWViYWItcnVzYWtueWEta2VoaWR1cGFuLXN1YXR1LW5lZ2FyYS1hbmRpLXNpbnVsaW5nZ2EtbWVtYW5nLXRvcC9hbXAv?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Mahfud MD Bocorkan Penyebab Rusaknya Kehidupan Suatu Negara, Andi Sinulingga: Memang Top - FAJAR.CO.ID",,,FAJAR.CO.ID,"Mahfud MD Bocorkan Penyebab Rusaknya Kehidupan Suatu Negara, Andi Sinulingga: Memang Top  FAJAR.CO.ID","Fri, 06 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiggFodHRwczovL21lZGFuLnRyaWJ1bm5ld3MuY29tLzIwMjMvMDEvMDIvaW5pbGFoLTMtYW5hay1tYWhmdWQtbWQteWFuZy1qYXJhbmctdGVyc29yb3QtYWRhLXlhbmctc2FtcGFpLWRpa2lyYS1tYWhhc2lzd2Eta3VyYW5nLW1hbXB10gGGAWh0dHBzOi8vbWVkYW4udHJpYnVubmV3cy5jb20vYW1wLzIwMjMvMDEvMDIvaW5pbGFoLTMtYW5hay1tYWhmdWQtbWQteWFuZy1qYXJhbmctdGVyc29yb3QtYWRhLXlhbmctc2FtcGFpLWRpa2lyYS1tYWhhc2lzd2Eta3VyYW5nLW1hbXB1?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Inilah 3 Anak Mahfud MD yang Jarang Tersorot, Ada yang Sampai Dikira Mahasiswa Kurang Mampu - Tribun Medan",,,Tribun Medan,"Inilah 3 Anak Mahfud MD yang Jarang Tersorot, Ada yang Sampai Dikira Mahasiswa Kurang Mampu  Tribun Medan","Mon, 02 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vdHJpYnVudGlwaWtvci5jb20vMjAyMy8wMS8wOC9tZW5rb3BvbGh1a2FtLW1haGZ1ZC1tZGp1cm5hbGlzLWJ1a2FuLW11c3VodGV0YXBpLXRlbWFuL9IBXWh0dHBzOi8vdHJpYnVudGlwaWtvci5jb20vMjAyMy8wMS8wOC9tZW5rb3BvbGh1a2FtLW1haGZ1ZC1tZGp1cm5hbGlzLWJ1a2FuLW11c3VodGV0YXBpLXRlbWFuLw?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Menkopolhukam Mahfud MD,,jurnalis bukan musuh,,tetapi teman. - Tribun Tipikor",,,Tribun Tipikor,"Menkopolhukam Mahfud MD,,jurnalis bukan musuh,,tetapi teman.  Tribun Tipikor","Sun, 08 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy5kZXRpay5jb20vcGVtaWx1L2QtNjUwNDY3My84LXBhcnBvbC10b2xhay1wZW1pbHUtY29ibG9zLXBhcnRhaS1tYWhmdWQtcGVtZXJpbnRhaC10YWstYm9sZWgtYmVyc2lrYXDSAXRodHRwczovL25ld3MuZGV0aWsuY29tL3BlbWlsdS9kLTY1MDQ2NzMvOC1wYXJwb2wtdG9sYWstcGVtaWx1LWNvYmxvcy1wYXJ0YWktbWFoZnVkLXBlbWVyaW50YWgtdGFrLWJvbGVoLWJlcnNpa2FwL2FtcA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"8 Parpol Tolak Pemilu Coblos Partai, Mahfud: Pemerintah Tak Boleh Bersikap - detikNews",,,detikNews,"8 Parpol Tolak Pemilu Coblos Partai, Mahfud: Pemerintah Tak Boleh Bersikap  detikNews","Sun, 08 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNjQ5MzM1OC9tZW5naW50aXAtcmVzb2x1c2ktMjAyMy1wYXJhLXRva29oLWJhbmdzYdIBVWh0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNjQ5MzM1OC9tZW5naW50aXAtcmVzb2x1c2ktMjAyMy1wYXJhLXRva29oLWJhbmdzYS9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Mengintip Resolusi 2023 Para Tokoh Bangsa - detikNews,,,detikNews,Mengintip Resolusi 2023 Para Tokoh Bangsa  detikNews,"Sun, 01 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3Lm1lbnBhbi5nby5pZC9zaXRlL2Jlcml0YS1mb3RvL2JlcnRlbXUtbWVua29wb2xodWthbdIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Bertemu Menkopolhukam - Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi,,,Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi,Bertemu Menkopolhukam  Kementerian Pendayagunaan Aparatur Negara dan Reformasi Birokrasi,"Wed, 04 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNjUwMjU3NS9kdWdhYW4tdGVyb3Ita2UtaGFraW0tbGV3YXQtdmlyYWwtdmlkZW8tYm9jb3Jpbi12b25pcy1zYW1ib9IBZ2h0dHBzOi8vbmV3cy5kZXRpay5jb20vYmVyaXRhL2QtNjUwMjU3NS9kdWdhYW4tdGVyb3Ita2UtaGFraW0tbGV3YXQtdmlyYWwtdmlkZW8tYm9jb3Jpbi12b25pcy1zYW1iby9hbXA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,Dugaan Teror ke Hakim Lewat Viral Video 'Bocorin Vonis' Sambo - detikNews,,,detikNews,Dugaan Teror ke Hakim Lewat Viral Video 'Bocorin Vonis' Sambo  detikNews,"Fri, 06 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vYWNsYy5rcGsuZ28uaWQvYWtzaS1pbmZvcm1hc2kvUGVyc2Vwc2kvMjAyMzAxMDUtbWVueW9uZ3Nvbmctc2F0dS1hYmFkLW51LW1hcmktYmVsYWphci1pbnRlZ3JpdGFzLWRhcmktZ3VzLWR1ctIBAA?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Menyongsong Satu Abad NU, Mari Belajar Integritas dari Gus Dur - aclc@kpk",,,aclc@kpk,"Menyongsong Satu Abad NU, Mari Belajar Integritas dari Gus Dur  aclc@kpk","Thu, 05 Jan 2023 08:00:00 GMT"
Mahfud MD,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vcmVhZC8xNjc3MDU5L3BlbmdnaWF0LWFudGkta29ydXBzaS1rcml0aWstcGVycHB1LWNpcHRhLWtlcmphLWJhbmRpbmdrYW4tam9rb3dpLWRhbi1zb2VoYXJ0b9IBdGh0dHBzOi8vbmFzaW9uYWwudGVtcG8uY28vYW1wLzE2NzcwNTkvcGVuZ2dpYXQtYW50aS1rb3J1cHNpLWtyaXRpay1wZXJwcHUtY2lwdGEta2VyamEtYmFuZGluZ2thbi1qb2tvd2ktZGFuLXNvZWhhcnRv?oc=5&hl=en-ID&gl=ID&ceid=ID:en,"Penggiat Anti Korupsi Kritik Perppu Cipta Kerja, Bandingkan Jokowi dan Soeharto - Nasional Tempo",,,Nasional Tempo,"Penggiat Anti Korupsi Kritik Perppu Cipta Kerja, Bandingkan Jokowi dan Soeharto  Nasional Tempo","Sun, 08 Jan 2023 08:00:00 GMT"
