created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Nov 28 12:28:51 +0000 2023,1729477454082064495,"Hasilnya, pasangan Prabowo Subianto-Gibran Rakabuming unggul dari pasangan Ganjar Pranowo-Mahfud Md dan Anies Baswedan-Muhaimin Iskandar.#BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1485922326453841921,1729477442304393302,mingskyyy_,https://twitter.com/mingskyyy_/status/1729477454082064495
Tue Nov 28 12:25:39 +0000 2023,1729476647634821260,"yakni pasangan Anies Baswedan-Muhaimin Iskandar dengan nomor urut satu, Prabowo Subianto-Gibran Rakabuming dengan nomor urut dua, serta Ganjar Pranowo-Mahfud MD dengan nomor urut tiga. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1485922326453841921,1729476528185237973,mingskyyy_,https://twitter.com/mingskyyy_/status/1729476647634821260
Tue Nov 28 12:25:31 +0000 2023,1729476615271489639,"Pilpres 2024 menghadirkan tiga pasangan calon, yakni Anies Baswedan-Muhaimin Iskandar, Ganjar Pranowo-Mahfud MD, serta Prabowo Subianto-Gibran Rakabuming Raka. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1620722549863886848,1729476565543907562,pyylahh1,https://twitter.com/pyylahh1/status/1729476615271489639
Tue Nov 28 12:25:29 +0000 2023,1729476605729472578,"termasuk pembangunan Ibu Kota Nusantara (IKN), jika pasangan Anies Baswedan dan Muhaimin Iskandar menang dalam Pemilu 2024. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1620722549863886848,1729476565543907562,pyylahh1,https://twitter.com/pyylahh1/status/1729476605729472578
Tue Nov 28 12:23:53 +0000 2023,1729476202497483242,"Pasangan Anies Rasyid Baswedan-Muhaimin Iskandar menargetkan 80 persen perolehan suara di wilayah Kabupaten Bogor, Jawa Barat pada Pilpres 2024.  https://t.co/dXHmw2nbSC",0,0,3,4,in,18071520,1729476202497483242,antaranews,https://twitter.com/antaranews/status/1729476202497483242
Tue Nov 28 12:16:16 +0000 2023,1729474287780896924,"Pasangan capres-cawapres nomor urut 1, Anies Baswedan dan Muhaimin Iskandar (AMIN) melakoni kampanye hari pertama Pilpres 2024 dari dua titik berbeda, Selasa 28 November 2023. Di mana saja dan apa alasannya? Yuk, simak video ini. #PemiluDamai #KampanyeDamai #Alineadotid https://t.co/u9SF2mJLrU",0,0,0,0,in,354168059,1729474287780896924,alineadotid,https://twitter.com/alineadotid/status/1729474287780896924
Tue Nov 28 12:16:14 +0000 2023,1729474276057890850,Cawapres nomor urut 1 Muhaimin Iskandar mengatakan perubahan harus terus diperjuangan tanpa harus takut diadang lawan https://t.co/qhqicBU2w1,0,0,0,4,in,23343960,1729474276057890850,kompascom,https://twitter.com/kompascom/status/1729474276057890850
Tue Nov 28 12:08:39 +0000 2023,1729472371013358035,"Ditunjuk jadi Kapten Timnas Amin, M. Syaugi Alaydrus langsung gas poll karena hal ini!  Saksikan #QNAMETROTV Kick Off Sang Kapten"" di link https://t.co/XCKmNukCqZ  #AniesBaswedan #muhaiminiskandar #muhammadsyaugialaydrus https://t.co/2RKbdfmmix""",1,0,13,43,in,57261519,1729472371013358035,Metro_TV,https://twitter.com/Metro_TV/status/1729472371013358035
Tue Nov 28 12:06:15 +0000 2023,1729471764953284786,"yakni Anies Baswedan-Muhaimin Iskandar dengan nomor urut 1, Prabowo Subianto-Gibran Rakabuming Raka nomor urut 2, dan Ganjar Pranowo-Mahfud MD nomor urut 3. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1637364641364836353,1729471741737721898,SonnyTulang,https://twitter.com/SonnyTulang/status/1729471764953284786
Tue Nov 28 12:02:59 +0000 2023,1729470944719388764,"Ketiga pasang capres-cawapres itu yakni, Anies Baswedan-Muhaimin Iskandar (Cak Imin), Prabowo Subianto-Gibran Rakabuming Raka dan Ganjar Pranowo-Mahfud Md. #PrabowoGibranIstimewa #BersamaIndonesiaMaju #PrabowoGemoy Prabowo Subianto",0,1,0,0,in,1637364641364836353,1729470910338605059,SonnyTulang,https://twitter.com/SonnyTulang/status/1729470944719388764
Tue Nov 28 11:58:51 +0000 2023,1729469900840898737,"“Mas saya mau jadi wapres tapi syaratnya satu, kita berdua dwitunggal, apapun keputusan negara dan bangsa nanti, harus kita putuskan berduaan. Tidak meninggalkan satu dengan yang lain,” ujar cawapres nomor urut 1 Muhaimin Iskandar. &lt  #CakImin #Anies   https://t.co/73bpDFEHuR",0,1,1,6,in,23343960,1729469900840898737,kompascom,https://twitter.com/kompascom/status/1729469900840898737
Tue Nov 28 11:57:35 +0000 2023,1729469583818735695,@datuakrajoangek Serukan saja kpd seluruh rakyat yg ada di Kalimantan JANGAN PILIH PASANGAN ANIES BASWEDAN- MUHAIMIN ISKANDAR.  suara kalian mmg kecil jika dibandingkan dgn suara org yg di pulau Jawa. Tapi suara kalian sangat membantu utk memenangkan Paslon.,0,0,0,0,in,1720327859242520576,1728798586651955263,Suprapt39071566,https://twitter.com/Suprapt39071566/status/1729469583818735695
Tue Nov 28 11:56:08 +0000 2023,1729469219216207948,"Sebesar apa jiwa nasionalisme M. Syaugi Alaydrus? 🤔  Saksikan #QNAMETROTV Kick Off Sang Kapten"" di link https://t.co/XCKmNukCqZ  #AniesBaswedan #muhaiminiskandar #muhammadsyaugialaydrus https://t.co/ujFszTbIzL""",1,0,9,21,in,57261519,1729469219216207948,Metro_TV,https://twitter.com/Metro_TV/status/1729469219216207948
Tue Nov 28 11:55:05 +0000 2023,1729468952936628543,"MENGAWALI masa kampanye, calon wakil presiden (cawapres) nomor urut 1 dari Koalisi Perubahan untuk Persatuan (KPP) Muhaimin Iskandar memilih melakukan road show di sejumlah daerah di Jawa Timur.  https://t.co/7gJlbo7QLG",0,0,0,2,in,68930552,1729468952936628543,mediaindonesia,https://twitter.com/mediaindonesia/status/1729468952936628543
Tue Nov 28 11:52:59 +0000 2023,1729468426673172975,@PutraErlangga95 @YusMan82138455 1. Anies Baswedan &amp  Muhaimin Iskandar,0,0,0,0,in,1669742231228682241,1729073214570324364,FurqanIbr64677,https://twitter.com/FurqanIbr64677/status/1729468426673172975
Tue Nov 28 11:44:13 +0000 2023,1729466218518859845,"Ada tiga pasang calon presiden dan wakil presiden yang berlaga pada Pemilu 2024, yaitu Anies Baswedan-Muhaimin Iskandar, Prabowo Subianto-Gibran Rakabuming, dan Ganjar Pranowo-Mahfud MD. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto",0,0,0,0,in,1485922326453841921,1729466155247751182,mingskyyy_,https://twitter.com/mingskyyy_/status/1729466218518859845
Tue Nov 28 11:43:51 +0000 2023,1729466129146642708,"Jarang sekali menangis, ini hal yang bikin M. Syaugi Alaydrus menjatuhkan air matanya!   Saksikan #QNAMETROTV Kick Off Sang Kapten"" di link https://t.co/XCKmNukCqZ  #AniesBaswedan #muhaiminiskandar #muhammadsyaugialaydrus https://t.co/RBITVQEuVq""",3,4,84,296,in,57261519,1729466129146642708,Metro_TV,https://twitter.com/Metro_TV/status/1729466129146642708
