created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Wed Nov 29 20:10:39 +0000 2023,1729956054451245407,@ganjarpranowo siapa yg gak jatuh cinta kalo liat foto keramahan ini,0,0,0,0,in,1698241105500991488,1729694492675182824,iniejabukan,https://twitter.com/iniejabukan/status/1729956054451245407
Wed Nov 29 20:10:10 +0000 2023,1729955933823090845,@ganjarpranowo Makasih Pak Ganjar telah mendengarkan keluh kesah masyarakat Papua dan apa yang dibutuhkan mereka saat ini 🙏🏻,0,0,0,0,in,1703447723796770816,1729756530269094090,AngieWuti75025,https://twitter.com/AngieWuti75025/status/1729955933823090845
Wed Nov 29 20:10:00 +0000 2023,1729955893629088124,"@ganjarpranowo ini baru namanya pemimpin, ramah sama anak kecil",0,0,0,0,in,1698238904577777664,1729694492675182824,fazzflash,https://twitter.com/fazzflash/status/1729955893629088124
Wed Nov 29 20:09:10 +0000 2023,1729955682533990798,@ganjarpranowo pak ganjar gak pernah gagal mencuri hatiku,0,0,0,0,in,1698222082797211648,1729694492675182824,heavenevens,https://twitter.com/heavenevens/status/1729955682533990798
Wed Nov 29 20:09:05 +0000 2023,1729955662724280827,@ganjarpranowo Kesehatan dan pendidikan harus selalu merata ya pak. Bismillah no 3,0,0,0,0,in,1704071967639580672,1729756530269094090,amrohamroh77718,https://twitter.com/amrohamroh77718/status/1729955662724280827
Wed Nov 29 20:08:39 +0000 2023,1729955552342725071,@AyaniMel @MelodiAsyik @ajegilelu1 @angling_darma18 @LonenyDragon @Blitzkrieg3418 @asasfuro @Dayak_strong @JhontalJk @JinNonik @wenwenIp7 @Kappa_2023 @TitikHa50231063 @YanFx_TRade @halo_lentera @perbowo @JokoPintar2 @the3brothers2 @Uni_RancakBana @jarjitsinghai @Karsono12732862 @Alfatih007Mr @mahdiequintana @Tatto26141368 @KlavuGheni2 @hendry_martien @bayoubeka @Matahari_tmr @GuguGagasssss @Wawan_74 @Yudiantiyaman @DiposuroP @oktorivan @manomsoegia @MudrikaReka @palalo_peyank @eko_is_oke @t4t4sim @Nasrullutfi3 @MUIPusat @IInayaturahmah @RomeoWalker19 @BangPakat @Tita83079013 @ganjarpranowo Haikal kan tukang ngeblaf tanpa dasar..ciri² arabik nya kental skali,0,2,0,1,in,1683660931040157696,1477949011449446400,PelautBugis1945,https://twitter.com/PelautBugis1945/status/1729955552342725071
Wed Nov 29 20:08:21 +0000 2023,1729955479127019843,"@ganjarpranowo yang ini nih yang dicari, pemimpin ramah pada siapapun",0,0,0,0,in,1698232176750559233,1729694492675182824,geomethrishaa,https://twitter.com/geomethrishaa/status/1729955479127019843
Wed Nov 29 20:08:07 +0000 2023,1729955418640945620,@ganjarpranowo Semoga Pak ganjar menang dan bisa  bawa lndonesia  maju beserta unggul,0,0,0,0,in,1593370167039627265,1729694492675182824,ayunitaa22,https://twitter.com/ayunitaa22/status/1729955418640945620
Wed Nov 29 20:08:04 +0000 2023,1729955404946473062,"Ganjar Pranowo, calon presiden dengan nomor urut 3, menegaskan komitmennya untuk memfasilitasi lapangan pekerjaan di Merauke, Papua Selatan, dengan menerima aspirasi masyarakat saat berinteraksi langsung pada sebuah kegiatan lari pagi.  #PDIPerjuangan  #BantengMudaIndonesia… https://t.co/EMXjVNn1CR",4,1,1,3,in,2883691224,1729955404946473062,DPPBMI,https://twitter.com/DPPBMI/status/1729955404946473062
Wed Nov 29 20:07:30 +0000 2023,1729955262801613030,"@ganjarpranowo makan bubur sama pak ganjar, jujur aku jatuh cinta sama pak ganjar",0,0,0,0,in,1409134479591895042,1729694492675182824,deniaditamaaaa,https://twitter.com/deniaditamaaaa/status/1729955262801613030
Wed Nov 29 20:06:18 +0000 2023,1729954961134624945,@ganjarpranowo @mohmahfudmd Bismillah semoga pak Ganjar diberkati alam dan Tuhan menghendaki pak Ganjar jadi pemimpin kita,0,0,0,0,in,1711537926344220672,1729814315337945468,Esbonbon36686,https://twitter.com/Esbonbon36686/status/1729954961134624945
